"location"	"source"	"target"
"campaign_payload_ui_details_description_add_faction_ceo"	"%1%派系获得物品：%2%"	""
"missions_localised_title_kafka_mission_15_kafka_leader"	"迎战幻胧！"	""
"missions_localised_description_kafka_mission_15_kafka_leader"	"主公，如今我等已集结各路英雄好汉，幻胧鼠辈不堪一击，我军可主动出击，击败幻胧！\\n\\n此外，我等已依主公吩咐，为停云将军摆下鸿门大宴，如今她唯有赴死耳！"	""
"missions_localised_title_kafka_mission_16_kafka_leader"	"乘胜追击"	""
"missions_localised_description_kafka_mission_16_kafka_leader"	"主公，今停云已故，幻胧小儿并非不可战胜，一鼓作气，继续再战！"	""
"names_name_191064931"	"流萤"	""
"names_name_1962654779"	"黄泉"	""
"land_units_onscreen_name_hlyjdj"	"萨姆"	""
"land_units_onscreen_name_hlyjdj_general"	"流萤"	""
"land_units_onscreen_name_hlyjdk"	"黄泉"	""
"ceo_nodes_title_hlyjdjyifu"	"流萤的护甲"	""
"ceo_nodes_title_hlyjdkyifu"	"黄泉的护甲"	""
"ceo_nodes_title_hlyjdjwuqi"	"萨姆光剑"	""
"ceo_nodes_title_hlyjdkwuqi"	"太刀"	""
"ceo_nodes_title_hlyjdjchenghao"	"AR-26710"	""
"ceo_nodes_title_hlyjdkchenghao"	"雷电忘川守芽衣"	""
"ceo_nodes_title_hlyjdingzhiczuoqi"	"此人物无法使用坐骑"	""
"ceo_nodes_title_hlyjdingzhicfujian"	"萨姆变身器"	""
"mod_xyy_character_illustrations_hlyjdj"	"[[col:flavour]][[b]]获得方式：[[/b]][[/col]]卡芙卡剧情解锁后，可通过逍遥游商店抽奖获取"	""
"mod_xyy_character_illustrations_hlyjdk"	"[[col:flavour]][[b]]获得方式：[[/b]][[/col]]逍遥游商店抽奖获取"	""
"character_skills_localised_description_hlyjdjjineng"	"萨姆消耗自身生命值，向目标敌方发射数枚追踪导弹。"	""
"character_skills_localised_name_hlyjdjjineng"	"天火轰击"	""
"effects_description_hlyjdjjineng"	"技能：指令-天火轰击（仅变身后可用）"	""
"special_ability_phases_onscreen_name_hlyjdjjineng"	"指令-天火轰击"	""
"unit_abilities_onscreen_name_hlyjdjjineng"	"指令-天火轰击"	""
"unit_abilities_tooltip_text_hlyjdjjineng"	"萨姆消耗自身生命值，向目标敌方发射数枚追踪导弹。"	""
"unit_ability_types_onscreen_name_hlyjdjjineng"	"远程技能"	""
"character_skills_localised_description_hlyjdjjineng3"	"萨姆恢复自身血量，并轰击范围内的目标。削弱范围内敌方单位的火焰抗性，持续60秒。"	""
"character_skills_localised_name_hlyjdjjineng3"	"死星过载"	""
"effects_description_hlyjdjjineng3"	"技能：火萤IV型-死星过载（仅变身后可用）"	""
"special_ability_phases_onscreen_name_hlyjdjjineng3"	"火萤IV型-死星过载"	""
"unit_abilities_onscreen_name_hlyjdjjineng3"	"火萤IV型-死星过载"	""
"unit_abilities_tooltip_text_hlyjdjjineng3"	"萨姆恢复自身血量，并轰击范围内的目标。削弱范围内敌方单位的火焰抗性，持续60秒。"	""
"unit_ability_types_onscreen_name_hlyjdjjineng3"	"远程技能"	""
"character_skills_localised_description_hlyjdjjineng2"	"大幅强化自身速度和伤害，技能持续期间，技能「指令-天火轰击」将不会消耗生命值。"	""
"character_skills_localised_name_hlyjdjjineng2"	"完全燃烧"	""
"effects_description_hlyjdjjineng2"	"技能：火萤Ⅳ型-完全燃烧"	""
"special_ability_phases_onscreen_name_hlyjdjjineng2"	"火萤Ⅳ型-完全燃烧"	""
"unit_abilities_onscreen_name_hlyjdjjineng2"	"火萤Ⅳ型-完全燃烧"	""
"unit_abilities_tooltip_text_hlyjdjjineng2"	"大幅强化自身速度和伤害，技能持续期间，技能「指令-天火轰击」将不会消耗生命值。"	""
"unit_ability_types_onscreen_name_hlyjdjjineng2"	"终极技能"	""
"character_skills_localised_description_hlyjdkjineng"	"黄泉对范围内敌人进行连续快速斩击，并减少自己的技能冷却时间。"	""
"character_skills_localised_name_hlyjdkjineng"	"八雷飞渡"	""
"effects_description_hlyjdkjineng"	"技能：八雷飞渡"	""
"special_ability_phases_onscreen_name_hlyjdkjineng"	"八雷飞渡"	""
"unit_abilities_onscreen_name_hlyjdkjineng"	"八雷飞渡"	""
"unit_abilities_tooltip_text_hlyjdkjineng"	"黄泉对范围内敌人进行连续快速斩击，并减少自己的技能冷却时间。"	""
"unit_ability_types_onscreen_name_hlyjdkjineng"	"主动技能"	""
"character_skills_localised_description_hlyjdkjineng3"	"该技能准备好时，若黄泉正在单挑，则单挑中的敌对武将会立即阵亡。"	""
"character_skills_localised_name_hlyjdkjineng3"	"三途枯榷"	""
"effects_description_hlyjdkjineng3"	"技能：三途枯榷"	""
"special_ability_phases_onscreen_name_hlyjdkjineng3"	"三途枯榷"	""
"unit_abilities_onscreen_name_hlyjdkjineng3"	"三途枯榷"	""
"unit_abilities_tooltip_text_hlyjdkjineng3"	"该技能准备好时，若黄泉正在单挑，则单挑中的敌对武将会立即阵亡。"	""
"unit_ability_types_onscreen_name_hlyjdkjineng3"	"被动增益"	""
"character_skills_localised_description_hlyjdkjineng2"	"锁定战场上的所有可见单位，包括友方单位（黄泉除外），持续时间结束后，受到影响的单位会遭受大量雷击伤害。该技能会对友军造成伤害，因此需要谨慎使用。"	""
"character_skills_localised_name_hlyjdkjineng2"	"残梦尽染，一刀缭断"	""
"effects_description_hlyjdkjineng2"	"技能：残梦尽染，一刀缭断"	""
"special_ability_phases_onscreen_name_hlyjdkjineng2"	"残梦尽染，一刀缭断"	""
"unit_abilities_onscreen_name_hlyjdkjineng2"	"残梦尽染，一刀缭断"	""
"unit_abilities_tooltip_text_hlyjdkjineng2"	"锁定战场上的所有可见单位，包括友方单位（黄泉除外），持续时间结束后，受到影响的单位会遭受大量雷击伤害。该技能会对友军造成伤害，因此需要谨慎使用。"	""
"unit_ability_types_onscreen_name_hlyjdkjineng2"	"终极技能"	""
"incidents_localised_title_summon_hlyjdj"	"流萤"	""
"incidents_localised_description_summon_hlyjdj"	"星核猎手成员，身着机械装甲「萨姆」的少女。以兵器的身份诞生，因基因改造而罹患「失熵症」。\\n\\n[[b]]属性[[/b]] [[img:icon_fire]][[/img]][[col:pyro]][[b]]火[[/b]][[/col]]\\n\\n[[col:pyro]][[b]]终极技能：[[/b]][[/col]] 火萤Ⅳ型-完全燃烧\\n\\n[[col:pyro]][[b]]远程技能：[[/b]][[/col]] 指令-天火轰击\\n\\n[[col:pyro]][[b]]远程技能：[[/b]][[/col]] 火萤IV型-死星过载\\n\\n[[i]]流萤是空中单位，可以越过敌人的防线甚至是城墙，对敌人发起意想不到的突击，但自身防护薄弱，应避免陷入近战。变身萨姆后可使用导弹技能。[[/i]]"	""
"incidents_localised_title_summon_hlyjdk"	"黄泉"	""
"incidents_localised_description_summon_hlyjdk"	"自称本名为雷电忘川守芽衣。她以「巡海游侠」的身份独行银河，拥有高深莫测的恐怖实力。\\n\\n[[b]]属性[[/b]] [[img:icon_lightning]][[/img]][[col:electro]][[b]]雷[[/b]][[/col]]\\n\\n[[col:electro]][[b]]终极技能：[[/b]][[/col]] 残梦尽染，一刀缭断\\n\\n[[col:electro]][[b]]主动技能：[[/b]][[/col]] 三途枯榷\\n\\n[[col:electro]][[b]]被动技能：[[/b]][[/col]] 八雷飞渡\\n\\n[[i]]黄泉的终极技能会敌我不分地杀死场上的士兵，因此在使用前虚判断好场上形势，以达到出其不意的效果。[[/i]]"	""
"mod_xyy_character_browser_hlyjdj"	"[[b]][[col:flavour]]流萤[[/col]]（传奇先锋）[[/b]]\\n[[b]]属性[[/b]] [[img:icon_fire]][[/img]][[col:Element_Pyro_background]][[b]]火[[/b]][[/col]]\\n\\n[[b]]推荐指数[[/b]] [[col:fe_difficulty_easy]]★★★★★[[/col]]\\n[[img:role_primary]][[/img]][[b]]主将：[[/b]]作战时需要专注操作\\n[[img:role_dps]][[/img]][[b]]输出：[[/b]]此人物以输出能力见长\\n\\n[[b]][[col:effect_icon_supplement_positive]]特点[[/col]][[/b]] 飞行单位 对群伤害 对单伤害 爆发输出 擅长冲锋\\n[[b]][[col:effect_icon_supplement_negative]]弱点[[/col]][[/b]] 技能烧血 CD较长 无法单挑 士气较低"	""
"mod_xyy_character_browser_hlyjdk"	"[[b]][[col:flavour]]黄泉[[/col]]（传奇先锋）[[/b]]\\n[[b]]属性[[/b]] [[img:icon_lightning]][[/img]][[col:Element_Electro_background]][[b]]雷[[/b]][[/col]]\\n\\n[[b]]推荐指数[[/b]] [[col:fe_difficulty_easy]]★★★★★[[/col]]\\n[[img:role_primary]][[/img]][[b]]主将：[[/b]]作战时需要专注操作\\n[[img:role_dps]][[/img]][[b]]输出：[[/b]]此人物以输出能力见长\\n\\n[[b]][[col:effect_icon_supplement_positive]]特点[[/col]][[/b]] 近战输出 对群伤害 爆发输出 全屏伤害 擅长冲锋 擅长单挑\\n[[b]][[col:effect_icon_supplement_negative]]弱点[[/col]][[/b]] 易造成友伤"	""
"incidents_localised_title_summon_hlyjdl"	"今汐"	""
"incidents_localised_description_summon_hlyjdl"	"今令尹今汐，她手握崇高的职权，亦肩负沉重的责任。\\n\\n[[b]]属性[[/b]] [[img:icon_spectro]][[/img]][[col:imaginary]][[b]]衍射[[/b]][[/col]]\\n\\n[[col:imaginary]][[b]]终极技能：[[/b]][[/col]] 惊龙破空\\n\\n[[col:imaginary]][[b]]主动技能：[[/b]][[/col]] 移岁诛邪\\n\\n[[col:imaginary]][[b]]被动技能：[[/b]][[/col]] 驭时\\n\\n[[i]][[/i]]"	""
"mod_xyy_character_browser_hlyjdl"	"[[b]][[col:flavour]]今汐[[/col]]（传奇战士）[[/b]]\\n[[b]]属性[[/b]] [[img:icon_spectro]][[/img]][[col:Element_Imaginary_background]][[b]]衍射[[/b]][[/col]]\\n\\n[[b]]推荐指数[[/b]] [[col:fe_difficulty_easy]]★★★★★[[/col]]\\n[[img:role_primary]][[/img]][[b]]主将：[[/b]]作战时需要专注操作\\n[[img:role_dps]][[/img]][[b]]输出：[[/b]]此人物以输出能力见长\\n\\n[[b]][[col:effect_icon_supplement_positive]]特点[[/col]][[/b]] 近战输出 对群伤害 对单伤害 爆发输出 擅长单挑 防御出色 增加产值\\n[[b]][[col:effect_icon_supplement_negative]]弱点[[/col]][[/b]] 无"	""
"names_name_851213417"	"今汐"	""
"land_units_onscreen_name_hlyjdl"	"今汐"	""
"ceo_nodes_title_hlyjdlyifu"	"洄天溯海"	""
"ceo_nodes_title_hlyjdlchenghao"	"寒尽觉春生"	""
"character_skills_localised_description_hlyjdljineng"	"召唤神龙向地面发动一次攻击。"	""
"character_skills_localised_name_hlyjdljineng"	"惊龙破空"	""
"effects_description_hlyjdljineng"	"技能：惊龙破空"	""
"special_ability_phases_onscreen_name_hlyjdljineng"	"惊龙破空"	""
"unit_abilities_onscreen_name_hlyjdljineng"	"惊龙破空"	""
"unit_abilities_tooltip_text_hlyjdljineng"	"召唤神龙向地面发动一次攻击。"	""
"unit_ability_types_onscreen_name_hlyjdljineng"	"终极技能"	""
"character_skills_localised_description_hlyjdljineng2"	"对范围内的敌方造成衍射伤害，削弱其100%护甲，技能冷却时间增加30秒。"	""
"character_skills_localised_name_hlyjdljineng2"	"移岁诛邪"	""
"effects_description_hlyjdljineng2"	"技能：移岁诛邪"	""
"special_ability_phases_onscreen_name_hlyjdljineng2"	"移岁诛邪"	""
"unit_abilities_onscreen_name_hlyjdljineng2"	"移岁诛邪"	""
"unit_abilities_tooltip_text_hlyjdljineng2"	"对范围内的敌方造成衍射伤害，削弱其100%护甲，技能冷却时间增加30秒。"	""
"unit_ability_types_onscreen_name_hlyjdljineng2"	"主动技能"	""
"character_skills_localised_description_hlyjdljineng3"	"今汐在卷入近战时，自身的技能冷却-5秒，移动速度和攻击速度提升；范围内的敌方技能冷却+5秒，移动速度和攻击速度下降。"	""
"character_skills_localised_name_hlyjdljineng3"	"驭时"	""
"effects_description_hlyjdljineng3"	"技能：驭时"	""
"special_ability_phases_onscreen_name_hlyjdljineng3"	"驭时"	""
"unit_abilities_onscreen_name_hlyjdljineng3"	"驭时"	""
"unit_abilities_tooltip_text_hlyjdljineng3"	"今汐在卷入近战时，自身的技能冷却-5秒，移动速度和攻击速度提升；范围内的敌方技能冷却+5秒，移动速度和攻击速度下降。"	""
"unit_ability_types_onscreen_name_hlyjdljineng3"	"被动技能"	""
"effects_description_3k_xyy_effect_force_army_damage_unit"	"近战和远程杀伤[[b]]%+n%[[/b]]"	""
"effects_description_3k_main_skill_resistance_all"	"伤害抗性[[b]]%+n%[[/b]]"	""
"effects_description_3k_main_skill_resistance_flame"	"火焰抗性[[b]]%+n%[[/b]]"	""
"effects_description_3k_main_skill_resistance_magic"	"内伤抗性[[b]]%+n%[[/b]]"	""
"effects_description_3k_main_skill_resistance_physical"	"物理抗性[[b]]%+n%[[/b]]"	""
"effects_description_3k_main_effect_force_retinue_upkeep_effect"	"部曲维持费[[b]]%+n%[[/b]]"	""
"ceo_nodes_title_hlyjcsyifu2"	"莎邦之息"	""
"ceo_nodes_title_hlyjdlwuqi"	"时和岁稔"	""
"ceo_nodes_title_hlyjdmwuqi"	"赫奕流明"	""
"names_name_329885851"	"长离"	""
"land_units_onscreen_name_hlyjdm"	"长离"	""
"ceo_nodes_title_hlyjdmyifu"	"长离的衣服（无外套）"	""
"ceo_nodes_title_hlyjdmyifu2"	"长离的衣服"	""
"ceo_nodes_title_hlyjdmchenghao"	"丹煌离火"	""
"mod_xyy_character_browser_hlyjdm"	"[[b]][[col:flavour]]长离[[/col]]（传奇先锋）[[/b]]\\n[[b]]属性[[/b]] [[img:icon_fusion]][[/img]][[col:Element_Pyro_background]][[b]]热熔[[/b]][[/col]]\\n\\n[[b]]推荐指数[[/b]] [[col:fe_difficulty_easy]]★★★★★[[/col]]\\n[[img:role_secondary]][[/img]][[b]]副将：[[/b]]作战时操作优先级较低\\n[[img:role_dps]][[/img]][[b]]输出：[[/b]]此人物以输出能力见长\\n[[img:role_support]][[/img]][[b]]辅助：[[/b]]此人物可协助友方单位或影响敌方单位\\n\\n[[b]][[col:effect_icon_supplement_positive]]特点[[/col]][[/b]] 近战输出 对群伤害 爆发输出 燃烧伤害 擅长冲锋\\n[[b]][[col:effect_icon_supplement_negative]]弱点[[/col]][[/b]] CD较长 防御薄弱"	""
"incidents_localised_title_summon_hlyjdm"	"长离"	""
"incidents_localised_description_summon_hlyjdm"	"今州令尹参事，前明庭中政省长史。 终生浴火，总有一日会将己身燃烧殆尽的策士。为达成心中夙愿，她将自己置于棋盘之上，尽可能地算得更远。\\n\\n[[b]]属性[[/b]] [[img:icon_fusion]][[/img]][[col:pyro]][[b]]热熔[[/b]][[/col]]\\n\\n[[col:pyro]][[b]]终极技能：[[/b]][[/col]] 离火照丹心\\n\\n[[col:pyro]][[b]]主动技能：[[/b]][[/col]] 赫羽三相\\n\\n[[col:pyro]][[b]]被动技能：[[/b]][[/col]] 焚身以火\\n\\n[[i]][[/i]]"	""
"mod_xyy_character_illustrations_hlyjdm"	"[[col:flavour]][[b]]获得方式：[[/b]][[/col]]逍遥游商店抽奖获取"	""
"character_skills_localised_description_hlyjdmjineng3"	"燃烧范围内敌方单位，大幅削弱敌方士气"	""
"character_skills_localised_name_hlyjdmjineng3"	"离火照丹心"	""
"effects_description_hlyjdmjineng3"	"技能：离火照丹心"	""
"special_ability_phases_onscreen_name_hlyjdmjineng3"	"离火照丹心"	""
"unit_abilities_onscreen_name_hlyjdmjineng3"	"离火照丹心"	""
"unit_abilities_tooltip_text_hlyjdmjineng3"	"燃烧范围内敌方单位，大幅削弱敌方士气"	""
"unit_ability_types_onscreen_name_hlyjdmjineng3"	"终极技能"	""
"character_skills_localised_description_hlyjdmjineng2"	"长离在进攻时，会全身燃烧，攻击可造成火焰伤害；叠置3层时，其他技能立刻清空冷却时间"	""
"character_skills_localised_name_hlyjdmjineng2"	"焚身以火"	""
"effects_description_hlyjdmjineng2"	"技能：焚身以火"	""
"special_ability_phases_onscreen_name_hlyjdmjineng2"	"焚身以火"	""
"unit_abilities_onscreen_name_hlyjdmjineng2"	"焚身以火"	""
"unit_abilities_tooltip_text_hlyjdmjineng2"	"长离在进攻时，会全身燃烧，攻击可造成火焰伤害；叠置3层时，其他技能立刻清空冷却时间"	""
"unit_ability_types_onscreen_name_hlyjdmjineng2"	"被动技能"	""
"character_skills_localised_description_hlyjdmjineng"	"进行范围攻击，削弱范围内敌方单位的火焰抗性"	""
"character_skills_localised_name_hlyjdmjineng"	"赫羽三相"	""
"effects_description_hlyjdmjineng"	"技能：赫羽三相"	""
"special_ability_phases_onscreen_name_hlyjdmjineng"	"赫羽三相"	""
"unit_abilities_onscreen_name_hlyjdmjineng"	"赫羽三相"	""
"unit_abilities_tooltip_text_hlyjdmjineng"	"进行范围攻击，削弱范围内敌方单位的火焰抗性"	""
"unit_ability_types_onscreen_name_hlyjdmjineng"	"主动技能"	""
"names_name_673936506"	"比安卡・阿塔吉娜"	""
"ceo_nodes_title_hlyjdnchenghao"	"「幽兰黛尔」"	""
"ceo_nodes_title_hlyjdnyifu"	"不灭星锚"	""
"ceo_nodes_title_hlyjdpchenghao"	"琉焰华舞"	""
"ceo_nodes_title_hlyjdpyifu"	"金鱼花火"	""
